"","gene_id","gene_name","gene_type","logFC","AveExpr","t","P.Value","adj.P.Val"
"11483","ENSG00000114698.14","PLSCR4","protein_coding",0.0293122925740923,0.990078720682756,0,0.92740203078127,0.999999999912779
"5083","ENSG00000231979.1","AL356361.2","lincRNA",-0.0463364831262793,7.33505589295048,0,0.927422012191017,0.999999999912779
"3434","ENSG00000027869.11","SH2D2A","protein_coding",-0.0246577346825149,1.4578718134023,0,0.927431591377608,0.999999999912779
"1844","ENSG00000228056.3","CFL1P3","processed_pseudogene",-0.0159289229003981,-0.806764077388483,0,0.92744231517178,0.999999999912779
"10413","ENSG00000163635.18","ATXN7","protein_coding",0.0243525843928302,4.97544963003394,0,0.927457275211694,0.999999999912779
"11796","ENSG00000241882.1","AC124893.1","lincRNA",0.0562164432458503,9.28799386364905,0,0.927465111155927,0.999999999912779
"11403","ENSG00000249290.5","AC010181.1","antisense",-0.0168468591486144,1.18458309890197,0,0.927472170874026,0.999999999912779
"2472","ENSG00000162641.18","AKNAD1","protein_coding",0.0442526692724375,1.59348886402981,0,0.927497865463617,0.999999999912779
"2914","ENSG00000271425.7","NBPF10","protein_coding",-0.0543002895344903,4.26478182222743,0,0.927498239265093,0.999999999912779
"16418","ENSG00000246859.2","STARD4-AS1","antisense",-0.0263114094008946,0.0154349727510557,0,0.927504291358639,0.999999999912779
"69","ENSG00000224969.1","AL645608.1","antisense",-0.0405885141748456,2.68989828400025,0,0.927504349339409,0.999999999912779
"15456","ENSG00000249089.1","AIG1P1","unprocessed_pseudogene",-0.0448927425861212,3.56680722932638,0,0.927517570563045,0.999999999912779
"1171","ENSG00000284720.1","AC117945.2","lincRNA",-0.0234677492503588,0.168536972950875,0,0.927524416874739,0.999999999912779
"15466","ENSG00000249668.1","KRT18P56","processed_pseudogene",-0.0393158658553914,5.96311161799098,0,0.927549230757222,0.999999999912779
"13526","ENSG00000138669.9","PRKG2","protein_coding",-0.0197183295131612,0.410618947089072,0,0.927549429710508,0.999999999912779
"3007","ENSG00000274019.1","AC239804.2","unprocessed_pseudogene",-0.0163515311563786,-1.15640187046644,0,0.927639164584362,0.999999999912779
"4930","ENSG00000173409.13","ARV1","protein_coding",0.0454521684976392,4.70801158470374,0,0.927654788332413,0.999999999912779
"1004","ENSG00000237329.2","AL356320.2","processed_pseudogene",0.0177911120295166,-0.358255096556163,0,0.927664537835754,0.999999999912779
"2605","ENSG00000283296.1","MIR4256","miRNA",-0.0453439819966583,2.75001992994162,0,0.927664727454098,0.999999999912779
"3761","ENSG00000143158.10","MPC2","protein_coding",0.0150231910254248,0.26217835581456,0,0.927686384304053,0.999999999912779
"18553","ENSG00000213760.10","ATP6V1G2","protein_coding",0.0149605803643187,-1.29372471441082,0,0.927707183020924,0.999999999912779
"5886","ENSG00000272027.2","AC073218.2","lincRNA",0.0352214745231366,7.3194360821378,0,0.927789907516086,0.999999999912779
"12785","ENSG00000207697.1","MIR573","miRNA",0.0570851688481068,4.89285182032594,0,0.927806866296516,0.999999999912779
"13899","ENSG00000251312.2","AC004062.1","processed_pseudogene",0.0231515897697783,1.58724929484642,0,0.92780887351181,0.999999999912779
"16355","ENSG00000248757.2","LINC02115","lincRNA",0.0263045816509039,5.25925100926201,0,0.92783977531925,0.999999999912779
"12572","ENSG00000125089.16","SH3TC1","protein_coding",0.0170461422744957,-0.553219874688313,0,0.927842590764798,0.999999999912779
"11237","ENSG00000251610.2","AC083906.4","unprocessed_pseudogene",-0.0210170439368278,10.7974082605794,0,0.927902775269908,0.999999999912779
"16553","ENSG00000250803.6","AC010255.3","protein_coding",0.0201202096123447,5.80767961294833,0,0.927929494976915,0.999999999912779
"10123","ENSG00000199546.1","RF00019","misc_RNA",-0.0167387422003226,2.74447600593732,0,0.927935050614822,0.999999999912779
"18395","ENSG00000204644.9","ZFP57","protein_coding",-0.0344891853823986,5.22957464491026,0,0.92796030388887,0.999999999912779
"3132","ENSG00000159409.14","CELF3","protein_coding",-0.0158247586436032,0.00706264239830872,0,0.927977799982193,0.999999999912779
"1228","ENSG00000274944.4","GJA9-MYCBP","protein_coding",0.0286593328212505,1.72388524531934,0,0.928068611634811,0.999999999912779
"5004","ENSG00000233018.1","AL732292.1","processed_pseudogene",-0.0172351470468728,-1.04339412534732,0,0.928071495161614,0.999999999912779
"11977","ENSG00000243187.1","CCDC39-AS1","antisense",-0.0414249589702912,7.88577073401033,0,0.928082641468454,0.999999999912779
"11581","ENSG00000239570.1","SETP11","processed_pseudogene",-0.0376976685797361,1.82856770857173,0,0.928098046910646,0.999999999912779
"13460","ENSG00000249858.2","SNX5P1","processed_pseudogene",0.0228311520372224,0.309197598053046,0,0.928113606937297,0.999999999912779
"52","ENSG00000225880.5","LINC00115","lincRNA",0.0247837974029744,7.85303369341102,0,0.928113665751916,0.999999999912779
"7476","ENSG00000260163.1","AC012508.1","lincRNA",0.0366234760530146,3.45444885274163,0,0.928119069237981,0.999999999912779
"9100","ENSG00000204121.2","ECEL1P1","unprocessed_pseudogene",-0.0533067530154716,6.2213169945356,0,0.928124592730899,0.999999999912779
"9995","ENSG00000229515.1","FLT1P1","processed_pseudogene",-0.0344664761406585,0.822854008697345,0,0.92813882830816,0.999999999912779
"14721","ENSG00000248266.1","AC108142.1","sense_intronic",0.0175197462011341,4.82164759528118,0,0.928169069303819,0.999999999912779
"6773","ENSG00000234028.3","AC062029.1","antisense",-0.0276132286568898,4.23113014927991,0,0.928212299621259,0.999999999912779
"16890","ENSG00000207020.1","RF00019","misc_RNA",0.0149356220240961,-0.734816143003551,0,0.9282132577586,0.999999999912779
"14080","ENSG00000251649.1","LINC02379","lincRNA",-0.0152157700984948,-0.933789788992486,0,0.928233126210763,0.999999999912779
"13204","ENSG00000249111.1","AC108517.1","lincRNA",-0.0306151066835705,0.856056152507759,0,0.928252856297404,0.999999999912779
"2597","ENSG00000171385.9","KCND3","protein_coding",-0.0415437825682269,6.57575717348921,0,0.928282926480901,0.999999999912779
"1301","ENSG00000264582.2","RN7SL326P","misc_RNA",0.0200126878716189,1.49726634401534,0,0.928303511991286,0.999999999912779
"9913","ENSG00000225611.1","LINC02158","antisense",0.0179194390282036,0.830685308697286,0,0.928311167936853,0.999999999912779
"3169","ENSG00000143520.6","FLG2","protein_coding",-0.0193686807617376,4.84343947148066,0,0.928313266262662,0.999999999912779
"2505","ENSG00000284443.1","MIR197","miRNA",-0.0451964717578155,2.88570629593041,0,0.928323409652705,0.999999999912779
"17194","ENSG00000086589.11","RBM22","protein_coding",-0.0158999044932359,0.352128507494485,0,0.928364800218711,0.999999999912779
"1198","ENSG00000185090.14","MANEAL","protein_coding",0.029964831938068,8.76228909751085,0,0.928366129911925,0.999999999912779
"4812","ENSG00000237469.2","TUBB8P10","unprocessed_pseudogene",-0.0380163444004244,2.92409739534631,0,0.928405196524365,0.999999999912779
"8422","ENSG00000223466.1","LINC01825","lincRNA",0.0250358308316836,0.172043982146671,0,0.928452196411253,0.999999999912779
"4381","ENSG00000280924.1","LINC00628","lincRNA",0.0280526394458454,6.14082711945564,0,0.928477900781073,0.999999999912779
"6267","ENSG00000082898.16","XPO1","protein_coding",0.0487600918095746,3.577770381773,0,0.928502290565381,0.999999999912779
"9113","ENSG00000244384.3","RN7SL359P","misc_RNA",0.036937926323231,4.80188798319358,0,0.92850844029556,0.999999999912779
"1549","ENSG00000229846.2","AC099788.1","antisense",-0.0168522832166681,0.298313265244728,0,0.928533422863918,0.999999999912779
"10661","ENSG00000242911.1","AC140059.1","processed_pseudogene",0.0250466297506894,2.43014607141582,0,0.928546980233476,0.999999999912779
"12923","ENSG00000121897.14","LIAS","protein_coding",-0.0223767380779135,6.22891652507181,0,0.928550927610096,0.999999999912779
"7370","ENSG00000175497.16","DPP10","protein_coding",0.0292519520712021,3.94157862291393,0,0.928554408079416,0.999999999912779
"6075","ENSG00000239332.5","LINC01119","lincRNA",-0.03536835025326,0.851549439001564,0,0.928560563758292,0.999999999912779
"6318","ENSG00000143952.19","VPS54","protein_coding",0.0450210990801585,4.43022699001437,0,0.928561933836089,0.999999999912779
"5175","ENSG00000203666.12","EFCAB2","protein_coding",-0.0325668188336525,1.32229197946127,0,0.928646317524091,0.999999999912779
"10381","ENSG00000240097.1","AC104164.2","processed_pseudogene",-0.0467642121519641,2.77813666883003,0,0.92866568250121,0.999999999912779
"16610","ENSG00000249768.2","HSPE1P10","processed_pseudogene",-0.041423616629377,6.61623650699234,0,0.928701093388711,0.999999999912779
"13424","ENSG00000250356.1","HSPE1P23","processed_pseudogene",0.0254601501913118,4.21253967468122,0,0.928731507724597,0.999999999912779
"4032","ENSG00000228918.3","LINC01344","lincRNA",-0.0520642950652109,4.94498352015816,0,0.928795820551724,0.999999999912779
"14514","ENSG00000248552.1","AC074344.1","processed_pseudogene",-0.0147978240151259,-0.156836117835928,0,0.928798410373914,0.999999999912779
"8821","ENSG00000127838.13","PNKD","protein_coding",0.0147624855132245,-0.0757502458228895,0,0.928812205828193,0.999999999912779
"14688","ENSG00000248388.5","AC093801.1","antisense",0.0181538856134177,0.868552395795077,0,0.928813460096967,0.999999999912779
"14171","ENSG00000250341.1","LINC02510","lincRNA",0.0471901352348452,5.00456737058984,0,0.928814055401353,0.999999999912779
"17767","ENSG00000285578.1","AL035696.4","lincRNA",0.0348441027995368,6.98239614312193,0,0.928828679987282,0.999999999912779
"17164","ENSG00000222213.1","RNU6-588P","snRNA",-0.0496619747766375,5.12735140434982,0,0.928834588153811,0.999999999912779
"7654","ENSG00000226886.1","AC093787.1","processed_pseudogene",-0.0579779101526483,4.36753444045509,0,0.928842451272349,0.999999999912779
"7074","ENSG00000170485.16","NPAS2","protein_coding",0.0150686030559594,-1.32030023793669,0,0.928855712278806,0.999999999912779
"13711","ENSG00000254044.5","AC034154.1","sense_overlapping",0.0166706395513033,-1.02273851026624,0,0.928887109291324,0.999999999912779
"5314","ENSG00000227237.1","AL672291.1","antisense",-0.0371206774560674,5.9286231373424,0,0.92889606678335,0.999999999912779
"5399","ENSG00000232044.6","LINC01105","processed_transcript",-0.0487012674541346,3.87883652569642,0,0.928914437292814,0.999999999912779
"11685","ENSG00000251751.1","RN7SKP46","misc_RNA",0.0323535811583857,3.38763839514124,0,0.928942326219654,0.999999999912779
"16632","ENSG00000250603.1","AC068658.1","lincRNA",-0.0264825288425863,2.50179173591204,0,0.9289596352719,0.999999999912779
"15229","ENSG00000183666.16","GUSBP1","transcribed_unprocessed_pseudogene",-0.05311021089101,3.41056644226391,0,0.929010439639377,0.999999999912779
"1342","ENSG00000164008.15","C1orf50","protein_coding",0.0233531335663771,9.49876386867355,0,0.929011091376572,0.999999999912779
"13802","ENSG00000168772.10","CXXC4","protein_coding",0.039385450718396,2.49957503378472,0,0.929029741472219,0.999999999912779
"2495","ENSG00000143106.12","PSMA5","protein_coding",-0.0521186159659566,5.25785458214671,0,0.929106179127624,0.999999999912779
"13716","ENSG00000214559.3","AC019077.1","antisense",-0.0282322232709412,6.6821871549428,0,0.929125615081864,0.999999999912779
"1385","ENSG00000229444.1","AL451062.1","antisense",0.0206687251816153,6.78699699197705,0,0.929128379393105,0.999999999912779
"1488","ENSG00000224863.2","LINC01398","processed_transcript",0.0354166066914551,2.48842783353991,0,0.929141772609563,0.999999999912779
"16917","ENSG00000254996.5","ANKHD1-EIF4EBP3","protein_coding",-0.0583327309043456,4.82552906067998,0,0.92921191391031,0.999999999912779
"4428","ENSG00000174502.18","SLC26A9","protein_coding",-0.0300799976417173,4.89166806889435,0,0.929237465712829,0.999999999912779
"9892","ENSG00000187094.11","CCK","protein_coding",0.0379584640869429,4.35591132172109,0,0.929242786876049,0.999999999912779
"16166","ENSG00000250705.1","AC008526.1","processed_pseudogene",0.0233327809338675,0.988269346899947,0,0.929267614829208,0.999999999912779
"1480","ENSG00000171357.5","LURAP1","protein_coding",0.0146406960373474,-0.820322731496636,0,0.929272123582417,0.999999999912779
"3517","ENSG00000248442.2","OR10J7P","unitary_pseudogene",-0.0620133530638172,4.24523486191684,0,0.929302045223546,0.999999999912779
"10967","ENSG00000163424.8","C3orf30","protein_coding",-0.0420352546595689,8.84903744047995,0,0.929309639411654,0.999999999912779
"11218","ENSG00000129071.9","MBD4","protein_coding",0.0323747561948227,1.50536304039569,0,0.929310238469252,0.999999999912779
"17101","ENSG00000113649.11","TCERG1","protein_coding",0.0223994157144563,2.20328147987154,0,0.929331752510763,0.999999999912779
"18347","ENSG00000227214.2","HCG15","antisense",-0.0268681017046876,0.26630494113589,0,0.929338620569297,0.999999999912779
"13794","ENSG00000248740.5","LINC02428","lincRNA",0.0298698591148687,3.56027629304604,0,0.929351534548204,0.999999999912779
"13293","ENSG00000197888.2","UGT2B17","protein_coding",0.0534931091706846,2.72899234410451,0,0.929368007695666,0.999999999912779
"2266","ENSG00000229567.1","AL139421.1","processed_pseudogene",0.0250662428838084,0.385962664885419,0,0.92939459736384,0.999999999912779
"18175","ENSG00000275714.1","HIST1H3A","protein_coding",-0.0570423713121544,5.09566202111663,0,0.929419078548214,0.999999999912779
"11808","ENSG00000242795.2","AC007849.1","sense_intronic",-0.0230373351004811,-0.874571696726918,0,0.929466069426614,0.999999999912779
"17418","ENSG00000233913.7","RPL10P9","processed_pseudogene",-0.0493473538890804,4.54434369106384,0,0.929469584104554,0.999999999912779
"650","ENSG00000284710.1","Z98257.2","lincRNA",-0.0405155523424903,7.34800529438196,0,0.929485489608559,0.999999999912779
"14511","ENSG00000109756.9","RAPGEF2","protein_coding",0.0543977020508352,4.14666541915334,0,0.929515210949213,0.999999999912779
"17834","ENSG00000219992.2","AL391422.1","processed_pseudogene",-0.0291570547157634,1.50313167886866,0,0.929524838356158,0.999999999912779
"6254","ENSG00000162928.8","PEX13","protein_coding",-0.0478659247332695,6.10131268483829,0,0.929542852349005,0.999999999912779
"5246","ENSG00000169214.4","OR6F1","protein_coding",-0.0161329982125298,5.10559397748193,0,0.92964907994164,0.999999999912779
"15983","ENSG00000181104.6","F2R","protein_coding",0.0440142044392393,1.55370233227944,0,0.92965414219645,0.999999999912779
"2021","ENSG00000233099.1","AC095030.1","antisense",0.0147962679825207,0.241950666988054,0,0.929676369422274,0.999999999912779
"12955","ENSG00000263642.1","MIR4802","miRNA",-0.0421438381188196,8.68381218617014,0,0.92971132525135,0.999999999912779
"2784","ENSG00000273694.1","RF00004","snRNA",0.0403682545984999,2.66213509813105,0,0.929762919391636,0.999999999912779
"14625","ENSG00000181359.5","HSP90AA6P","transcribed_processed_pseudogene",0.0174261490370269,5.87560082365441,0,0.929766518204347,0.999999999912779
"6637","ENSG00000252897.1","RNU6-685P","snRNA",-0.0509946603759803,5.10436627903841,0,0.92976680303963,0.999999999912779
"7490","ENSG00000169994.18","MYO7B","protein_coding",-0.052082280148216,3.92764911214978,0,0.92982536856053,0.999999999912779
"15992","ENSG00000250615.1","AC008581.1","antisense",-0.020131095073763,-0.863088101027876,0,0.929829688739498,0.999999999912779
"12402","ENSG00000169026.12","SLC49A3","protein_coding",0.0146414664335559,-1.30189499266218,0,0.929832215447378,0.999999999912779
"15565","ENSG00000278734.1","AC091834.1","processed_pseudogene",0.0362971208114892,5.30124036434395,0,0.929844015818352,0.999999999912779
"17326","ENSG00000253256.1","AC134043.1","antisense",-0.0337571640730932,2.0348132041003,0,0.929854794740854,0.999999999912779
"13125","ENSG00000251264.1","AC098868.1","lincRNA",-0.0238768931475734,4.16555111217393,0,0.929867122621026,0.999999999912779
"8346","ENSG00000174325.5","DIRC1","protein_coding",-0.0274090961438259,4.00357486485907,0,0.929871683126734,0.999999999912779
"1836","ENSG00000277565.1","RF02108","misc_RNA",-0.0490439471638066,4.73528072791456,0,0.929873145510967,0.999999999912779
"14333","ENSG00000264274.1","MIR4799","miRNA",0.0210074860260793,3.73456964821108,0,0.929876004618922,0.999999999912779
"6487","ENSG00000144036.15","EXOC6B","protein_coding",0.0326708586624229,3.12996856120938,0,0.929885151309232,0.999999999912779
"12864","ENSG00000250723.5","AC016687.2","lincRNA",0.052128322601543,2.04581789101669,0,0.929894833493526,0.999999999912779
"1418","ENSG00000198520.11","ARMH1","protein_coding",0.0199585036583883,-0.900648497717485,0,0.9298969712383,0.999999999912779
"13631","ENSG00000118762.7","PKD2","protein_coding",0.0247711743344983,2.1962544028341,0,0.929898308659554,0.999999999912779
"11333","ENSG00000244740.1","AC092991.1","processed_pseudogene",0.0336254919115829,1.36019372163836,0,0.929966215638957,0.999999999912779
"7096","ENSG00000226925.1","IL1R1-AS1","antisense",-0.0146518807844634,-1.24942392506243,0,0.929971399262081,0.999999999912779
"6373","ENSG00000143995.19","MEIS1","protein_coding",0.0259777978885021,0.449807473857878,0,0.929992305917418,0.999999999912779
"16412","ENSG00000250728.1","AC010468.3","processed_pseudogene",0.0391641550895046,4.30260162951554,0,0.930013874554697,0.999999999912779
"18921","ENSG00000124593.16","AL365205.1","protein_coding",-0.0493883756582859,7.2468831941723,0,0.93002747963181,0.999999999912779
"10292","ENSG00000274967.1","RF00019","misc_RNA",0.0622187042885127,4.65987842253722,0,0.930046033822625,0.999999999912779
"11957","ENSG00000136521.12","NDUFB5","protein_coding",-0.0633414046064791,3.92820459789547,0,0.930064612751352,0.999999999912779
"5479","ENSG00000257135.5","AC007249.2","lincRNA",0.0330928982557617,6.30146549248277,0,0.93010527312502,0.999999999912779
"14410","ENSG00000213406.3","ANXA2P1","processed_pseudogene",-0.0365362874124786,0.797159132700555,0,0.930118215213067,0.999999999912779
"16828","ENSG00000226306.6","NPY6R","transcribed_processed_pseudogene",-0.0255852965294815,1.77175456013585,0,0.930126766465935,0.999999999912779
"8140","ENSG00000231453.1","LINC01305","lincRNA",-0.0206955597860015,1.7302294511405,0,0.930144967522316,0.999999999912779
"5232","ENSG00000162711.17","NLRP3","protein_coding",-0.0280086431233775,2.99026226794253,0,0.930155961210547,0.999999999912779
"11002","ENSG00000240661.3","AC063952.1","transcribed_unitary_pseudogene",0.0251404651203941,5.27095536741575,0,0.93015601828089,0.999999999912779
"182","ENSG00000279839.1","AL512383.1","TEC",-0.0290564037697962,2.75803695405179,0,0.930159525949971,0.999999999912779
"7776","ENSG00000257277.1","AC092652.2","antisense",0.0145164073855953,-1.26401476650899,0,0.930221551396507,0.999999999912779
"12615","ENSG00000227140.3","USP17L5","protein_coding",-0.0478280707887666,4.11808779451175,0,0.930221593135553,0.999999999912779
"17658","ENSG00000254035.1","AC104117.3","antisense",0.0571989281251209,4.94831030670482,0,0.930223569382436,0.999999999912779
"6513","ENSG00000273245.1","AC092653.1","lincRNA",0.0194921409350036,0.896326881885513,0,0.930249160582706,0.999999999912779
"405","ENSG00000201801.1","RNU5E-4P","snRNA",0.0247138001554454,1.95501491460695,0,0.930279324851415,0.999999999912779
"4687","ENSG00000226211.1","AL445466.1","processed_pseudogene",-0.0463013752390358,3.88953595962819,0,0.930298290636148,0.999999999912779
"3082","ENSG00000143437.20","ARNT","protein_coding",0.044024982972829,6.16976124417083,0,0.930347310244106,0.999999999912779
"14592","ENSG00000109511.11","ANXA10","protein_coding",0.0204950748215911,6.93385261811152,0,0.930395129833252,0.999999999912779
"13907","ENSG00000250307.2","TUBB8P3","processed_pseudogene",-0.0199684507073692,4.4993559451134,0,0.93043130760626,0.999999999912779
"1700","ENSG00000162391.11","FAM151A","protein_coding",-0.0416881861984083,3.75554622518367,0,0.930436144158084,0.999999999912779
"10963","ENSG00000242816.1","AC092691.3","lincRNA",0.0365394943383644,1.4386189671669,0,0.930443834356242,0.999999999912779
"1766","ENSG00000237352.3","LINC01358","lincRNA",-0.029842309212742,4.7137894765142,0,0.930444286143608,0.999999999912779
"14687","ENSG00000248480.1","AC093801.2","processed_pseudogene",-0.0397269034116099,5.36854605680549,0,0.930447302863736,0.999999999912779
"36","ENSG00000278791.1","MIR6723","miRNA",-0.0558981927698449,5.21306608793843,0,0.930454382561444,0.999999999912779
"18850","ENSG00000200706.1","RF00279","snoRNA",0.0237437092981436,5.47917917906969,0,0.930483359381167,0.999999999912779
"8453","ENSG00000115520.8","COQ10B","protein_coding",0.0280984721880582,0.973827916363333,0,0.93050988360437,0.999999999912779
"6079","ENSG00000068724.15","TTC7A","protein_coding",-0.0311578930615126,7.77797816692108,0,0.930520665070422,0.999999999912779
"18224","ENSG00000124557.12","BTN1A1","protein_coding",-0.0163893327857287,-1.20569814182782,0,0.930534419828117,0.999999999912779
"11536","ENSG00000169903.6","TM4SF4","protein_coding",-0.0407512256103932,5.68433114538494,0,0.930550005934043,0.999999999912779
"8782","ENSG00000138375.12","SMARCAL1","protein_coding",0.0277925412954823,3.99916213943617,0,0.930623291457334,0.999999999912779
"14401","ENSG00000169989.2","TIGD4","protein_coding",0.031645161834574,5.00912033428611,0,0.930623828734113,0.999999999912779
"11412","ENSG00000175093.4","SPSB4","protein_coding",-0.0476994848424309,4.11896597757543,0,0.930640010756814,0.999999999912779
"15615","ENSG00000207229.1","RF00019","misc_RNA",-0.0520741014915053,4.45405319725849,0,0.930709660774059,0.999999999912779
"18867","ENSG00000124780.13","KCNK17","protein_coding",0.024264270899167,1.24614198715286,0,0.930728418830767,0.999999999912779
"16554","ENSG00000249610.1","AC010255.2","antisense",-0.0322431383912281,4.00112457089371,0,0.93073029172704,0.999999999912779
"7420","ENSG00000243104.1","MTND4LP14","processed_pseudogene",0.0348348325722888,4.54903518175571,0,0.930793425260343,0.999999999912779
"14775","ENSG00000266698.1","MIR3945","miRNA",0.0155615927807083,0.324476047733978,0,0.93081937212336,0.999999999912779
"9118","ENSG00000252452.1","RNU6-107P","snRNA",0.0195243550295847,2.26727570643852,0,0.930858376564185,0.999999999912779
"17803","ENSG00000021355.12","SERPINB1","protein_coding",-0.0341289379415965,1.5556051326265,0,0.930896984212306,0.999999999912779
"11233","ENSG00000284731.1","AC083906.5","unprocessed_pseudogene",-0.0513862303506799,4.25986399432548,0,0.930906518513492,0.999999999912779
"15105","ENSG00000279979.1","AC012629.4","TEC",0.0423876227228992,5.93925624258939,0,0.930921296266145,0.999999999912779
"9117","ENSG00000115474.6","KCNJ13","protein_coding",0.0311820432567675,3.27785386776528,0,0.930991229559651,0.999999999912779
"7263","ENSG00000231536.1","AC226101.1","antisense",-0.0382644420802517,6.71039442613131,0,0.931003890125641,0.999999999912779
"10488","ENSG00000242094.1","FOXP1-IT1","sense_intronic",0.0252061373756677,4.12677190351906,0,0.931023920939198,0.999999999912779
"18947","ENSG00000124659.6","TBCC","protein_coding",0.0199864726288365,1.0063491594064,0,0.931035050181184,0.999999999912779
"3929","ENSG00000228686.2","AL590723.1","antisense",-0.0345497540516782,4.85828548313569,0,0.9310519980943,0.999999999912779
"627","ENSG00000240490.3","RN7SL277P","misc_RNA",0.0522394922459516,5.36156156047711,0,0.931068636981773,0.999999999912779
"6899","ENSG00000223564.1","CYP4F32P","unprocessed_pseudogene",-0.016231340578993,-1.17936948319302,0,0.931072422903288,0.999999999912779
"3634","ENSG00000231586.2","RPS23P9","unprocessed_pseudogene",0.0314680752634361,-0.080155240334095,0,0.931074245917793,0.999999999912779
"12069","ENSG00000212158.1","SNORD66","snoRNA",-0.0480545289552023,3.59426450657952,0,0.931089286517269,0.999999999912779
"11109","ENSG00000221737.1","MIR548I1","miRNA",-0.0443573955551016,6.41190236841982,0,0.931127923539544,0.999999999912779
"595","ENSG00000179051.13","RCC2","protein_coding",0.0242226711519142,2.98127134873208,0,0.931148149979179,0.999999999912779
"16900","ENSG00000146005.3","PSD2","protein_coding",0.0383968331560775,3.65564167142989,0,0.931164340066365,0.999999999912779
"17638","ENSG00000271681.1","AC136601.2","processed_pseudogene",0.0528819650375457,7.83927215238373,0,0.931234886527971,0.999999999912779
"10885","ENSG00000144848.10","ATG3","protein_coding",0.0264234240205224,1.17425929962389,0,0.931246791234955,0.999999999912779
"6300","ENSG00000237162.1","AC007098.2","processed_pseudogene",0.0295113293045737,2.90632712969246,0,0.931253557836426,0.999999999912779
"8087","ENSG00000123600.19","METTL8","protein_coding",0.0177401843331471,1.3260601445534,0,0.931279293508667,0.999999999912779
"13391","ENSG00000221639.1","RF00334","snoRNA",0.0344217219031314,2.27289385475462,0,0.931301847526991,0.999999999912779
"13034","ENSG00000242431.2","AC107398.1","processed_pseudogene",0.0183627726806623,0.890533027445327,0,0.931341835490261,0.999999999912779
"10486","ENSG00000221264.1","MIR1284","miRNA",-0.0239053821946956,7.20522754683287,0,0.931345994880779,0.999999999912779
"15622","ENSG00000198983.1","MIR449A","miRNA",-0.0491440116135347,4.31391148461406,0,0.93135134710228,0.999999999912779
"17676","ENSG00000169045.17","HNRNPH1","protein_coding",0.0468866330754258,5.92005705472965,0,0.931380525425218,0.999999999912779
"123","ENSG00000274481.1","AL691432.3","processed_pseudogene",0.0239610998805378,5.38851326091818,0,0.931390275833477,0.999999999912779
"18277","ENSG00000197238.4","HIST1H4J","protein_coding",-0.0194333169052786,7.57028253270006,0,0.931397671412316,0.999999999912779
"1027","ENSG00000121753.12","ADGRB2","protein_coding",-0.0328628270693897,3.90052301094941,0,0.931398358433653,0.999999999912779
"7636","ENSG00000284149.1","MIR4784","miRNA",0.0147121589658391,-1.55193802257774,0,0.931439449885646,0.999999999912779
"4478","ENSG00000203710.11","CR1","protein_coding",0.0175659209484808,2.00793570206687,0,0.931440965300411,0.999999999912779
"10562","ENSG00000172969.7","FRG2C","protein_coding",-0.0223145860660331,-0.0657128640480371,0,0.931448991047533,0.999999999912779
"3511","ENSG00000213088.10","ACKR1","protein_coding",-0.0472015290405463,5.21337084367398,0,0.931457000338506,0.999999999912779
"2718","ENSG00000277141.1","RF00017","misc_RNA",-0.0348373984035137,1.80925309570554,0,0.931474069907928,0.999999999912779
"13734","ENSG00000197894.10","ADH5","protein_coding",0.0465810700793537,1.2753548398163,0,0.931502130605346,0.999999999912779
"5647","ENSG00000223530.1","AC012506.1","lincRNA",-0.0487681343773567,7.06621006786811,0,0.931529694133043,0.999999999912779
"2244","ENSG00000229992.1","HMGB3P9","processed_pseudogene",-0.0170974625258248,-0.492457787858344,0,0.931543334411877,0.999999999912779
"1110","ENSG00000163866.8","SMIM12","protein_coding",-0.0527119972544688,7.14683127293883,0,0.931551290697122,0.999999999912779
"15028","ENSG00000124279.11","FASTKD3","protein_coding",-0.048286608516384,4.68687039252916,0,0.931569577195298,0.999999999912779
"10481","ENSG00000243873.1","HMGB1P36","processed_pseudogene",0.0192253980490557,1.2254395539131,0,0.931728302569148,0.999999999912779
"3816","ENSG00000233985.1","LINC01681","lincRNA",-0.0411911020566424,5.1571243021351,0,0.9317406216879,0.999999999912779
"10830","ENSG00000138472.10","GUCA1C","protein_coding",0.0283940802363765,3.94469758155232,0,0.931760092801858,0.999999999912779
"17046","ENSG00000131507.10","NDFIP1","protein_coding",-0.020833929892115,3.55373602437623,0,0.931788953921884,0.999999999912779
"16465","ENSG00000248722.1","AK3P4","processed_pseudogene",0.0244008423702322,6.69911206230091,0,0.931796640096652,0.999999999912779
"4853","ENSG00000181218.5","HIST3H2A","protein_coding",-0.0218426214037552,8.98354761699849,0,0.931875686963931,0.999999999912779
"7608","ENSG00000284604.1","AC073869.7","processed_transcript",0.0200354304554934,2.94587767830741,0,0.931930812861101,0.999999999912779
"16555","ENSG00000272139.1","AC113349.2","antisense",0.0202019714502133,1.61840869018103,0,0.931949188588411,0.999999999912779
"9383","ENSG00000196277.15","GRM7","protein_coding",0.0460966407607564,4.26998401212713,0,0.931963570971431,0.999999999912779
"8986","ENSG00000284092.1","MIR5703","miRNA",0.0238939724897047,0.481230425790204,0,0.932018771558411,0.999999999912779
"4537","ENSG00000226986.4","AC092017.1","processed_pseudogene",-0.0317119806122751,5.99814487209417,0,0.932038348636358,0.999999999912779
